data: 
208.48350.07549988,1.141769,0.1832478,0.06433759,1.162398,0.2099604,0.0543657,1.176467,0.2366767,0.04775333,1.183059,0.2580558,0.09277087,1.182324,0.216883,0.08970866,1.202019,0.2480892,0.08607544,1.212679,0.270939,0.08195058,1.219477,0.2886689,0.1062334,1.169015,0.2270489,0.1089813,1.196702,0.2593626,0.1081808,1.213608,0.279874,0.1050723,1.226031,0.2945849,0.1134964,1.155706,0.2347072,0.1221303,1.179465,0.2654857,0.1247625,1.192876,0.2857165,0.1233215,1.202509,0.3012616,0.1186314,1.139691,0.2383093,0.1237801,1.149791,0.2608818,0.1207152,1.15598,0.2772096,0.1131228,1.160121,0.2862981,0.1012707,1.155332,0.2162437,
208.4960.07560295,1.141593,0.1834076,0.06442086,1.162238,0.2101054,0.05443224,1.176316,0.2368101,0.04781006,1.182906,0.258184,0.09286197,1.182137,0.217068,0.089772,1.201801,0.2482718,0.08612922,1.212445,0.2711091,0.08200049,1.219233,0.2888261,0.1063128,1.168816,0.2272398,0.1090561,1.196479,0.2595609,0.1082536,1.213374,0.280073,0.1051412,1.22579,0.2947823,0.1135664,1.155502,0.2348981,0.1221805,1.179245,0.2656744,0.1248,1.192645,0.2859007,0.1233476,1.202271,0.3014411,0.1186908,1.139483,0.2384966,0.1238393,1.14958,0.261062,0.120777,1.15577,0.2773799,0.1131853,1.159915,0.2864643,0.1013546,1.155138,0.216426,
208.50620.07561049,1.141447,0.183741,0.0644194,1.162118,0.2104291,0.05441197,1.176223,0.2371188,0.04776827,1.182838,0.2584742,0.09286961,1.181968,0.2174322,0.08973849,1.20163,0.2485852,0.08607671,1.212282,0.2713653,0.08193706,1.219077,0.2890323,0.1062896,1.168627,0.227622,0.1090346,1.196281,0.259928,0.108237,1.213174,0.280417,0.1051269,1.225592,0.2951028,0.1135157,1.155304,0.2352881,0.1221241,1.179035,0.2660451,0.124741,1.192431,0.2862492,0.1232858,1.202059,0.301771,0.1186103,1.139277,0.2388908,0.1237465,1.149374,0.2614406,0.1206725,1.155568,0.2777334,0.1130731,1.159721,0.2867932,0.1013313,1.154955,0.216799,
208.51840.0756583,1.141356,0.1840507,0.06446861,1.162044,0.2107139,0.05445386,1.176169,0.23737,0.04779528,1.182796,0.2586941,0.09293486,1.181856,0.2177495,0.08975835,1.201557,0.2488196,0.08606488,1.212237,0.2715267,0.08190324,1.219051,0.2891366,0.106325,1.168496,0.227955,0.109081,1.196147,0.2602434,0.1082885,1.21304,0.2807123,0.105182,1.225458,0.2953843,0.1135293,1.155164,0.2356298,0.1221573,1.17889,0.2663581,0.1247861,1.192285,0.2865317,0.1233416,1.20192,0.3020363,0.1185972,1.139131,0.2392398,0.1237599,1.149231,0.2617722,0.1207047,1.155434,0.2780525,0.1131101,1.159603,0.2871152,0.1013634,1.15483,0.2171292,
208.52920.075753,1.1413,0.1843025,0.06455439,1.161997,0.2108983,0.05453053,1.176108,0.2375149,0.04786297,1.182691,0.2588201,0.09306797,1.181771,0.218,0.08979595,1.201509,0.2489731,0.08604493,1.212222,0.2716187,0.08184092,1.219069,0.2891959,0.1063991,1.168376,0.2282454,0.1091983,1.195996,0.2605454,0.1084358,1.21287,0.2810177,0.1053523,1.225281,0.2956903,0.1135658,1.15503,0.2359393,0.1222085,1.178749,0.2666049,0.1248511,1.192152,0.2867193,0.1234222,1.201812,0.3021908,0.1185852,1.138988,0.2395652,0.1237477,1.149082,0.2620746,0.1206949,1.155287,0.2783227,0.1130973,1.159467,0.2873592,0.1014317,1.15472,0.2174154,
208.53990.07592685,1.141312,0.1844712,0.06471187,1.162024,0.2109778,0.05468155,1.176117,0.2375577,0.04801655,1.182655,0.258848,0.09326379,1.181798,0.2181213,0.08989451,1.20154,0.24905,0.08609761,1.212289,0.2716861,0.08186483,1.219181,0.289269,0.1065376,1.168382,0.2284421,0.1093714,1.195964,0.2607753,0.1086472,1.212827,0.2812637,0.1055998,1.225241,0.295939,0.1136626,1.155029,0.2361791,0.1223015,1.178768,0.266784,0.124947,1.192196,0.2868512,0.123519,1.201904,0.3022892,0.1186303,1.138982,0.2398388,0.1237501,1.149098,0.262324,0.1206578,1.155323,0.2785445,0.1130338,1.159527,0.2875479,0.1015664,1.154724,0.2176196,
208.55160.07621612,1.141359,0.1847097,0.06500264,1.162074,0.2111683,0.05495919,1.176163,0.2376839,0.04827625,1.182686,0.2589298,0.09360804,1.181831,0.21835,0.09015873,1.201633,0.2492143,0.08632415,1.212432,0.2718248,0.0820709,1.219353,0.2893926,0.1068338,1.168397,0.2287003,0.1097203,1.195926,0.2611104,0.1090384,1.212756,0.281671,0.1060231,1.225168,0.2963839,0.113918,1.155037,0.2364632,0.1224911,1.178767,0.2670736,0.1250733,1.192183,0.2871432,0.1235945,1.201884,0.3025832,0.1188502,1.138987,0.2401522,0.1239725,1.149122,0.2626332,0.1208762,1.155377,0.2788484,0.1132301,1.159599,0.2878574,0.1018448,1.154744,0.2178854,
208.56250.07648446,1.141392,0.1848846,0.06525221,1.162127,0.2112893,0.05519629,1.176231,0.2377702,0.04850753,1.182749,0.2590109,0.09385449,1.181878,0.2185171,0.09037779,1.201701,0.2493544,0.08653231,1.212525,0.2719576,0.08227898,1.219467,0.2895278,0.1070675,1.168446,0.2288953,0.1099607,1.195965,0.2613285,0.1092931,1.212801,0.281896,0.106296,1.225233,0.2966092,0.1141295,1.155088,0.236682,0.1226041,1.178823,0.2672848,0.1251135,1.192227,0.2873408,0.1235921,1.201926,0.3027688,0.1190519,1.13904,0.2403945,0.1241926,1.149215,0.2628579,0.1211273,1.155524,0.2790793,0.113504,1.159787,0.2881226,0.1020801,1.154788,0.2180862,
208.57370.07678761,1.141343,0.1849227,0.0655315,1.162101,0.2112986,0.05546001,1.176226,0.2377646,0.04876558,1.182755,0.2590095,0.09411791,1.181857,0.2185426,0.09062931,1.201679,0.24938,0.08678018,1.21251,0.2719876,0.08253071,1.219457,0.2895665,0.1073304,1.168436,0.22894,0.1102169,1.195957,0.2613795,0.1095469,1.212803,0.281946,0.1065505,1.225253,0.2966545,0.114386,1.155085,0.2367452,0.1227669,1.178837,0.2673357,0.1252084,1.192229,0.2873732,0.1236431,1.20192,0.3027828,0.1193141,1.139042,0.2404728,0.1244562,1.149255,0.2629217,0.1214026,1.155598,0.2791451,0.1137907,1.159877,0.2882016,0.1023533,1.15477,0.2181373,
208.58430.07709216,1.141377,0.1851384,0.06582638,1.162165,0.2114927,0.05575924,1.176303,0.2379512,0.04907925,1.182827,0.2591954,0.09440952,1.181931,0.2187194,0.09092693,1.201771,0.2495397,0.08708217,1.212616,0.2721367,0.08283902,1.219576,0.2897107,0.1076277,1.168521,0.2291301,0.1105283,1.196053,0.2615615,0.1098649,1.212909,0.2821215,0.1068735,1.225369,0.2968231,0.114683,1.155179,0.2369538,0.1230179,1.17894,0.2675179,0.1254309,1.192328,0.2875329,0.1238451,1.202015,0.3029275,0.1196156,1.139142,0.2406991,0.1247559,1.149378,0.2631291,0.1217004,1.155726,0.27934,0.1140853,1.159991,0.2883911,0.1026527,1.154843,0.2183427,
208.59550.0772877,1.141378,0.1849588,0.06600896,1.162178,0.2113008,0.05592625,1.176322,0.2377465,0.04923879,1.182844,0.2589809,0.09457424,1.181954,0.2185332,0.09107872,1.201793,0.2493585,0.08721638,1.212626,0.2719717,0.08295606,1.219567,0.2895562,0.1077924,1.168553,0.2289561,0.1106541,1.196106,0.2613772,0.1099652,1.212985,0.281924,0.1069585,1.225466,0.2966177,0.1148462,1.155215,0.2367901,0.1231827,1.178978,0.2673506,0.1256254,1.192377,0.2873617,0.124082,1.202078,0.3027585,0.1197842,1.13918,0.2405462,0.1249052,1.149421,0.2629774,0.1218482,1.155786,0.2791846,0.1142524,1.16008,0.2882299,0.1028274,1.154868,0.218172,
