data: 
92.969150.07516829,1.228413,0.2168741,0.05462646,1.252148,0.2320288,0.03939369,1.273342,0.2486006,0.03163006,1.288422,0.2647478,0.07868138,1.282374,0.2307441,0.07259055,1.313536,0.252801,0.06766327,1.332187,0.2709907,0.06348573,1.344693,0.2861061,0.09945016,1.279867,0.237986,0.09685726,1.320497,0.258786,0.09213179,1.344183,0.2750593,0.08681609,1.360503,0.288275,0.1141383,1.274225,0.2453969,0.1148475,1.31279,0.2648987,0.1127825,1.333066,0.2800369,0.1090503,1.347695,0.292488,0.1272792,1.263963,0.2506845,0.1349741,1.286806,0.2658814,0.1364167,1.302035,0.281409,0.1340053,1.312395,0.2944283,0.09926499,1.262281,0.2334127,
92.981720.07554731,1.228438,0.2171553,0.05498448,1.252184,0.2323354,0.03973073,1.273396,0.2489294,0.03195678,1.288502,0.2650949,0.07902463,1.282402,0.2310685,0.07289444,1.313549,0.2531343,0.06795488,1.332195,0.2713116,0.06377105,1.344707,0.286419,0.09979472,1.279911,0.2382835,0.09716544,1.320547,0.2590529,0.09243295,1.344246,0.2752926,0.08711803,1.360582,0.2884919,0.1144914,1.274282,0.2456728,0.1151736,1.312819,0.2652332,0.113106,1.333072,0.2804075,0.1093656,1.347673,0.2928898,0.1276462,1.264031,0.2509455,0.1353064,1.286866,0.2661811,0.1367008,1.302073,0.2817347,0.1342469,1.312401,0.2947635,0.09962206,1.262325,0.2336985,
92.993530.07579798,1.228315,0.2172361,0.05521566,1.252056,0.2324666,0.03993832,1.273265,0.2491086,0.03214964,1.288372,0.2653121,0.07924102,1.282275,0.231205,0.07306404,1.313383,0.2533131,0.0681031,1.332,0.2715076,0.0639046,1.344496,0.286626,0.1000125,1.279794,0.2384045,0.09734655,1.320403,0.2592477,0.09261594,1.344102,0.275504,0.08730725,1.360447,0.2887122,0.114716,1.274171,0.2457786,0.1153772,1.312657,0.2654676,0.1133097,1.332867,0.2807185,0.1095653,1.347421,0.2932585,0.1278816,1.263928,0.251032,0.1355024,1.286747,0.2663283,0.1368662,1.301929,0.2819226,0.1343843,1.312224,0.2949694,0.09985044,1.262211,0.2338012,
93.002750.07623821,1.2283,0.217288,0.05564471,1.252051,0.2325774,0.04035622,1.273279,0.2492704,0.03255812,1.288403,0.2655198,0.07966985,1.282252,0.2312922,0.07346897,1.313354,0.2534268,0.06850253,1.331961,0.2716277,0.06430059,1.344453,0.2867498,0.1004529,1.27978,0.2384598,0.09775304,1.320412,0.25929,0.09302124,1.344136,0.2755122,0.0877142,1.360507,0.2886989,0.1151736,1.274164,0.2458083,0.1158382,1.312642,0.2655618,0.1137835,1.332844,0.2808413,0.1100455,1.347385,0.293403,0.1283567,1.263928,0.2510374,0.1359957,1.286738,0.266373,0.137383,1.301902,0.2819969,0.1349153,1.312163,0.2950662,0.1002942,1.262202,0.2338448,
93.013540.07662652,1.228292,0.2173767,0.05602283,1.252042,0.232677,0.04071455,1.273279,0.2493439,0.03289216,1.288416,0.2655641,0.08004083,1.28224,0.2314048,0.0738211,1.313327,0.2535476,0.06886181,1.331931,0.2717318,0.06467301,1.344431,0.2868466,0.1008344,1.279779,0.2385384,0.09811182,1.320411,0.2593944,0.09339491,1.344159,0.2755918,0.08811124,1.360553,0.2887595,0.1155699,1.27417,0.245864,0.1162372,1.312629,0.2656796,0.1141981,1.332819,0.2809905,0.1104734,1.34735,0.2935756,0.1287679,1.263941,0.2510655,0.1364352,1.286743,0.2664297,0.1378533,1.301895,0.2820612,0.1354079,1.312146,0.2951399,0.1006813,1.262203,0.233915,
93.024310.07700484,1.228275,0.2175417,0.05640638,1.252036,0.2328083,0.0410759,1.273284,0.2494159,0.03321179,1.288448,0.2655949,0.08040248,1.282237,0.2315126,0.07416563,1.313269,0.2536896,0.06921515,1.331825,0.2719027,0.06503612,1.344285,0.2870364,0.1012102,1.27979,0.2386292,0.09841372,1.320417,0.2594405,0.09367013,1.344182,0.2755959,0.08836988,1.360599,0.2887245,0.1159608,1.274191,0.2459465,0.1165932,1.312626,0.2657665,0.1145463,1.332789,0.2810704,0.110816,1.347286,0.2936418,0.1291713,1.263971,0.2511232,0.1367961,1.286775,0.2664945,0.1381862,1.301928,0.2821311,0.1357193,1.312163,0.2952026,0.1010609,1.262213,0.2340161,
93.037180.07719947,1.228305,0.2177632,0.05658105,1.25208,0.2329776,0.04122395,1.273347,0.249534,0.03333466,1.288541,0.2656963,0.08058016,1.282275,0.2316877,0.07432118,1.313285,0.2538854,0.0693631,1.331816,0.2721194,0.06517853,1.344248,0.2872674,0.1013995,1.279845,0.238784,0.09855132,1.32049,0.2595459,0.09379128,1.344276,0.2756516,0.08848697,1.360717,0.2887418,0.1161646,1.274256,0.2460951,0.1167582,1.312688,0.2659223,0.1146951,1.332839,0.2812307,0.1109512,1.347317,0.2938076,0.1293899,1.264046,0.2512584,0.1370073,1.286855,0.2666367,0.138391,1.302004,0.2822847,0.1359165,1.312214,0.2953593,0.1012564,1.262265,0.2341843,
93.046830.07756843,1.228191,0.2180325,0.0569141,1.251992,0.2331619,0.04152953,1.273314,0.2496688,0.03363114,1.288568,0.265839,0.0809397,1.282178,0.2318751,0.07466346,1.313193,0.2540886,0.06969929,1.331734,0.2723364,0.06551191,1.344179,0.2875008,0.1017701,1.279766,0.2389684,0.09887144,1.320447,0.2596946,0.09408715,1.344262,0.2757755,0.08876598,1.360734,0.2888542,0.1165441,1.274191,0.2462772,0.117082,1.312652,0.2660883,0.1149866,1.332815,0.2813892,0.1112166,1.3473,0.2939647,0.1297766,1.263991,0.2514427,0.1373788,1.286818,0.2668108,0.1387419,1.301972,0.2824704,0.1362465,1.312172,0.2955571,0.1016296,1.262183,0.234389,
93.058360.07803679,1.227958,0.2180879,0.05736236,1.25176,0.2332155,0.04196548,1.273091,0.249745,0.03408108,1.288355,0.2659668,0.0813951,1.281952,0.2319131,0.07512836,1.312958,0.2541947,0.07018615,1.331492,0.2725005,0.06601667,1.343935,0.2877131,0.1022353,1.279554,0.2389906,0.0993027,1.32025,0.2597249,0.09450304,1.344069,0.2758192,0.08917286,1.360543,0.2889183,0.117017,1.273989,0.2462885,0.117501,1.312469,0.2661058,0.1153772,1.332631,0.2814202,0.1115818,1.347115,0.2940143,0.1302559,1.263797,0.2514465,0.1378421,1.286635,0.2668186,0.1391877,1.301791,0.2824941,0.1366749,1.31198,0.2955968,0.1020966,1.26197,0.2344157,
93.069180.0785796,1.227736,0.218091,0.05788485,1.251547,0.2332695,0.04248001,1.272897,0.2498662,0.03461131,1.288171,0.2661605,0.08192977,1.281733,0.2319281,0.07569044,1.312732,0.2543228,0.07078724,1.331262,0.2726978,0.0666467,1.343712,0.2879568,0.1027794,1.279356,0.2389594,0.09982029,1.320071,0.2597486,0.09501859,1.3439,0.2758828,0.0896946,1.360384,0.2890182,0.1175748,1.273805,0.2462311,0.1180126,1.312301,0.2661027,0.1158677,1.332462,0.2814776,0.1120559,1.346937,0.2941277,0.1308302,1.263623,0.2513658,0.1383775,1.286481,0.2667688,0.1396913,1.301638,0.2824711,0.1371555,1.311808,0.2956066,0.1026439,1.26177,0.2343854,
