data: 
233.59660.05191498,1.172575,0.206863,0.02766738,1.186561,0.2234479,0.007454369,1.198854,0.2398396,-0.005869981,1.208004,0.2557702,0.04150339,1.217222,0.2353721,0.02524034,1.239971,0.2649551,0.01395529,1.253473,0.2861239,0.005197808,1.262214,0.3028727,0.0613973,1.218423,0.2430793,0.04524193,1.252405,0.275189,0.03370873,1.272059,0.2965407,0.02445348,1.285729,0.3131509,0.07652308,1.215259,0.2495691,0.06538756,1.24691,0.2805529,0.0572987,1.26261,0.3011385,0.04938018,1.273773,0.3171078,0.09157965,1.208191,0.2525043,0.09106691,1.225214,0.2778597,0.08621,1.232479,0.2992473,0.07935993,1.234754,0.3146834,0.06578577,1.204117,0.2337766,
233.60620.05182736,1.171998,0.2069097,0.02756774,1.185973,0.2235707,0.007354386,1.198259,0.2400496,-0.005977757,1.207406,0.2560743,0.04144289,1.216613,0.23545,0.02520609,1.239311,0.2651295,0.01393383,1.252755,0.2863814,0.005187996,1.261437,0.3031901,0.06134473,1.21779,0.2431603,0.04511605,1.251771,0.2752961,0.03354794,1.271445,0.2966482,0.02426839,1.285136,0.3132649,0.07647408,1.214603,0.249649,0.06528797,1.246217,0.2807088,0.05717964,1.26189,0.3013291,0.04925077,1.27304,0.3173271,0.09152996,1.20752,0.252579,0.09095373,1.224554,0.2779574,0.08606378,1.231887,0.2993658,0.07919542,1.234214,0.3148243,0.06572666,1.203494,0.2338464,
233.620.05159953,1.171761,0.2072473,0.02731689,1.18576,0.2239629,0.007086825,1.198073,0.2404775,-0.006266188,1.207248,0.2565264,0.04120343,1.21638,0.2357488,0.02496701,1.239071,0.265438,0.01369811,1.252491,0.2866995,0.004960928,1.261148,0.3035086,0.06110815,1.217556,0.2434652,0.04482423,1.251541,0.2756135,0.03323026,1.271223,0.296959,0.0239368,1.284926,0.313576,0.07624099,1.214364,0.2499606,0.06497967,1.245985,0.281029,0.05683855,1.261668,0.3016431,0.04889166,1.27283,0.3176343,0.09130235,1.207279,0.2528948,0.09065776,1.224355,0.2782718,0.08573341,1.231755,0.2996884,0.07885057,1.234126,0.315163,0.06549688,1.203259,0.2341613,
233.62950.05135281,1.171346,0.2075429,0.02703106,1.185352,0.22432,0.006772399,1.197679,0.2409193,-0.006593801,1.206859,0.2570558,0.04092359,1.21594,0.2360592,0.02469122,1.23862,0.2657771,0.01342908,1.252018,0.2870513,0.004702341,1.260664,0.303856,0.06083245,1.21712,0.2437598,0.0444589,1.251126,0.2758981,0.03281887,1.270857,0.2972265,0.02349465,1.284618,0.3138339,0.0759716,1.213929,0.2502544,0.06461087,1.245559,0.2813413,0.05642982,1.26126,0.3019536,0.04846144,1.27245,0.3179408,0.09104387,1.20685,0.2531778,0.09032553,1.22393,0.2785839,0.08535473,1.23133,0.3000147,0.07844512,1.233692,0.3154956,0.06523376,1.20283,0.234456,
233.64110.05130673,1.171155,0.2078514,0.0269712,1.185223,0.2246756,0.006712902,1.197636,0.2413054,-0.006626628,1.206882,0.2574646,0.04086668,1.215745,0.2363535,0.02469565,1.238414,0.2661306,0.01347547,1.251766,0.2874634,0.004788462,1.26036,0.3043121,0.06078289,1.216931,0.244038,0.04434337,1.250919,0.2761848,0.03267609,1.270664,0.2975032,0.02333026,1.284448,0.3141136,0.07593012,1.213745,0.250522,0.06454909,1.245347,0.2816705,0.05638624,1.261025,0.3023159,0.04843872,1.272193,0.3183411,0.09101243,1.206672,0.2534315,0.09022526,1.223747,0.2788623,0.0852083,1.231135,0.3002977,0.07827042,1.233483,0.3157794,0.06519021,1.202643,0.2347377,
233.6530.05096273,1.170793,0.2081005,0.0266098,1.184884,0.2249206,0.00634278,1.197305,0.2415582,-0.006992325,1.206543,0.2577371,0.04048422,1.215358,0.2366227,0.02433855,1.237992,0.2665011,0.01312474,1.251286,0.2879238,0.004442409,1.259833,0.3048365,0.06039331,1.216532,0.2443314,0.04385738,1.250534,0.2764817,0.03213905,1.270331,0.2977902,0.02275563,1.284161,0.314397,0.0755334,1.213338,0.2508275,0.0641015,1.244896,0.2820787,0.05592977,1.260541,0.3027876,0.04797762,1.27168,0.3188693,0.09061368,1.206263,0.2537464,0.08976765,1.22334,0.2792071,0.08471227,1.230751,0.3006598,0.07775329,1.23312,0.3161578,0.06481384,1.202254,0.2350251,
233.66170.05068084,1.170641,0.2085261,0.02632677,1.184758,0.2254354,0.006056566,1.19718,0.2421212,-0.007304549,1.206418,0.2582935,0.04018131,1.215207,0.2370282,0.0241091,1.237825,0.2669976,0.01294595,1.251089,0.2884853,0.004302505,1.259605,0.305436,0.06008464,1.216369,0.2447549,0.04352757,1.250413,0.2768935,0.03181924,1.270269,0.2981813,0.02244785,1.284151,0.314777,0.07521868,1.213169,0.2512609,0.06376851,1.244707,0.2825756,0.05560208,1.26034,0.3033064,0.04766,1.271471,0.3194024,0.09029637,1.20609,0.2541913,0.0894274,1.223222,0.2796478,0.08437707,1.230724,0.3011262,0.07743588,1.233181,0.3166552,0.06451242,1.202092,0.2354537,
233.67340.05040995,1.170436,0.2087456,0.02607036,1.184577,0.2256865,0.005823649,1.197004,0.2424058,-0.007507496,1.206236,0.2586052,0.03992471,1.215,0.2372443,0.02385519,1.237632,0.2672198,0.01268367,1.250897,0.2887018,0.004025847,1.259419,0.3056556,0.05982431,1.216141,0.2449813,0.04326385,1.250213,0.2771118,0.03155489,1.270095,0.2983895,0.02217515,1.283995,0.3149848,0.07495172,1.212926,0.2514934,0.06352564,1.244441,0.2828732,0.05537347,1.260058,0.303638,0.04742842,1.271176,0.3197657,0.09002279,1.205835,0.2544301,0.08916051,1.22297,0.2798954,0.08411057,1.230467,0.3013787,0.07716157,1.23291,0.3169141,0.0642475,1.201864,0.2356803,
233.68590.04996322,1.170152,0.209096,0.02560852,1.184302,0.2260491,0.005344227,1.196735,0.24275,-0.008009709,1.205975,0.2589251,0.03943792,1.214706,0.2375718,0.0233417,1.237368,0.2675144,0.01214667,1.250645,0.2889772,0.003471706,1.259171,0.3059202,0.05933086,1.215843,0.2453265,0.04274694,1.249925,0.2774524,0.03102136,1.269809,0.2987192,0.02162282,1.283707,0.3153135,0.07445329,1.212626,0.2518526,0.06299651,1.244112,0.2832744,0.0548192,1.259707,0.3040488,0.04684967,1.270802,0.3201835,0.08952463,1.205535,0.2548029,0.0886275,1.222671,0.280278,0.08353481,1.230152,0.3017689,0.07655233,1.232575,0.3173083,0.06376908,1.20157,0.2360319,
233.69690.04968864,1.169917,0.2093736,0.02531759,1.18409,0.2263013,0.005031645,1.196563,0.2429664,-0.008342993,1.205836,0.2591235,0.03914032,1.214458,0.2378454,0.02301876,1.237116,0.2677763,0.01180337,1.250383,0.2892314,0.00311463,1.258899,0.3061734,0.05903605,1.215599,0.2455899,0.04243917,1.249682,0.2777136,0.03070782,1.269575,0.2989726,0.0212996,1.283483,0.3155659,0.07416359,1.212387,0.2521153,0.06270107,1.243843,0.2835781,0.054519,1.259416,0.3043708,0.04654601,1.270484,0.320524,0.08924311,1.205302,0.2550615,0.0883152,1.222423,0.2805529,0.08318704,1.229877,0.3020483,0.07617721,1.232273,0.3175865,0.06348415,1.20133,0.2362992,
233.70720.04949923,1.169685,0.2097662,0.02510589,1.183889,0.2266786,0.004783988,1.196399,0.2432917,-0.008636877,1.205709,0.2593988,0.03891127,1.214216,0.2382254,0.02275927,1.23688,0.2681322,0.0115264,1.25014,0.2895741,0.002826937,1.258644,0.3065094,0.0588048,1.215366,0.2459809,0.04216853,1.249456,0.2780861,0.03041255,1.269354,0.2993243,0.02098209,1.283267,0.3159059,0.0739314,1.212159,0.2525131,0.06243643,1.243588,0.2839969,0.05423535,1.259141,0.3047853,0.0462493,1.270193,0.3209339,0.08901343,1.20508,0.2554688,0.08803718,1.2222,0.2809586,0.08287768,1.229656,0.3024432,0.0758526,1.232053,0.317975,0.06326639,1.201099,0.2366947,
