data: 
-0.002502039,1.118064,0.1936585,-0.008367777,1.137666,0.2229207,-0.006459936,1.149545,0.2534786,0.001085833,1.150223,0.2763132,0.02086404,1.164432,0.2125458,0.02994052,1.18445,0.2392489,0.03425567,1.194348,0.2609753,0.03614838,1.199651,0.2786171,0.03934814,1.153997,0.2174379,0.04505776,1.18425,0.2464227,0.04395635,1.199679,0.2676681,0.04095815,1.209268,0.2835186,0.05100955,1.142592,0.2227126,0.06077442,1.168765,0.2509234,0.06185372,1.180853,0.2706748,0.06008023,1.187631,0.285391,0.05947207,1.127631,0.2256522,0.06450556,1.139562,0.2477495,0.05933779,1.144008,0.2627668,0.05167289,1.145191,0.269031,0.03257869,1.138407,0.2112944,
-0.002756163,1.117937,0.1933075,-0.00854595,1.137452,0.2226996,-0.006654769,1.149278,0.2533228,0.0008243322,1.149981,0.2761551,0.02057731,1.164342,0.2122259,0.02957632,1.184361,0.2389394,0.03382137,1.194219,0.2606757,0.03567354,1.199474,0.2783127,0.03904341,1.153917,0.2171405,0.04468831,1.184174,0.2461539,0.04349197,1.199549,0.2674616,0.04041699,1.209071,0.2833317,0.05068453,1.142512,0.2224398,0.06039004,1.168686,0.2506424,0.0614374,1.180771,0.2703872,0.05964041,1.187538,0.2850749,0.05913462,1.127547,0.2253891,0.064022,1.139426,0.2475194,0.05878548,1.143839,0.2625014,0.05109411,1.144999,0.2686704,0.03228064,1.13831,0.2109923,
-0.002765357,1.117856,0.1930641,-0.008540034,1.137328,0.2225561,-0.006672844,1.14915,0.2532647,0.0007798374,1.149878,0.2761472,0.02054323,1.164291,0.2120068,0.02952729,1.184301,0.2387599,0.03378049,1.194153,0.2605125,0.03565079,1.199403,0.2781495,0.03900768,1.153879,0.2169129,0.0446077,1.184121,0.2459837,0.04338999,1.199468,0.2673305,0.04030143,1.208969,0.2832141,0.05064681,1.142478,0.2222083,0.06031573,1.16863,0.250451,0.06136079,1.180683,0.2702316,0.05957943,1.187413,0.2849378,0.05910149,1.127514,0.2251463,0.0639527,1.139372,0.2472915,0.05871478,1.143769,0.2622792,0.05104659,1.144917,0.2684573,0.03225097,1.138259,0.2107588,
-0.003214717,1.117939,0.1930082,-0.00897035,1.137334,0.2226537,-0.007146955,1.149176,0.2534399,0.0002604872,1.150005,0.2763394,0.01993528,1.164464,0.2120412,0.02894333,1.184401,0.2389297,0.03326795,1.194163,0.2607413,0.03520855,1.199328,0.278376,0.03845325,1.15412,0.2168598,0.04402496,1.18434,0.2460111,0.04282571,1.19963,0.2674066,0.0397509,1.209076,0.2833036,0.05012493,1.142747,0.2221118,0.05975339,1.168888,0.2504125,0.06080692,1.180885,0.270274,0.05903856,1.187554,0.2850392,0.0586341,1.127807,0.2249847,0.0634187,1.139604,0.2471839,0.05817053,1.143884,0.2621812,0.05052963,1.144918,0.2683465,0.03173721,1.138468,0.2106878,
-0.003561586,1.117961,0.1930665,-0.009385407,1.137423,0.2226897,-0.00766556,1.149396,0.2534352,-0.0002907515,1.150338,0.2763233,0.0192973,1.164628,0.2121462,0.02835973,1.184541,0.2390934,0.03276356,1.194269,0.2609264,0.03476731,1.199387,0.2785655,0.037948,1.154411,0.2168158,0.04347436,1.184662,0.2459733,0.04231209,1.199951,0.2673789,0.03928021,1.209392,0.2832878,0.0497026,1.143091,0.221995,0.05931404,1.169242,0.2503287,0.06039022,1.181216,0.2702476,0.05865209,1.187858,0.2850726,0.05834682,1.128209,0.2247633,0.06308562,1.139949,0.2470271,0.05782644,1.144124,0.2620543,0.05022241,1.14505,0.268225,0.03130396,1.138714,0.2106383,
-0.003955886,1.118128,0.1930499,-0.009865403,1.137605,0.222648,-0.008222669,1.149631,0.2533926,-0.0008398592,1.150662,0.2762901,0.01874049,1.164838,0.2122271,0.02778253,1.184715,0.2391847,0.03221072,1.194427,0.2609813,0.03423545,1.199546,0.2785887,0.0374441,1.154706,0.2168185,0.04297465,1.184932,0.2460005,0.04187401,1.200191,0.2674244,0.03888258,1.209611,0.2833483,0.04926758,1.143435,0.2219237,0.05889414,1.169582,0.2502692,0.06002893,1.181553,0.2701982,0.05835846,1.188196,0.2850126,0.05798683,1.128588,0.2246198,0.06264147,1.140235,0.2469311,0.05733834,1.144241,0.2619206,0.0497454,1.145043,0.2679949,0.03085883,1.138993,0.2106054,
-0.004399896,1.118369,0.1931406,-0.01036267,1.137846,0.2227083,-0.008759916,1.149902,0.2534277,-0.001368791,1.151001,0.2763174,0.01820457,1.165114,0.2123263,0.02724558,1.18495,0.239288,0.03168142,1.194643,0.2610632,0.03371571,1.199753,0.2786503,0.03694357,1.155042,0.2168397,0.0424598,1.185245,0.2460241,0.04139224,1.200482,0.2674549,0.03843281,1.209883,0.2833899,0.04882154,1.143808,0.2218788,0.05843078,1.169926,0.2502457,0.05958,1.181862,0.2701982,0.05792718,1.188455,0.2850167,0.05760425,1.128991,0.2245055,0.06216051,1.140504,0.246877,0.05673397,1.144304,0.2618046,0.04911175,1.144952,0.2676954,0.03039648,1.139317,0.2106136,
-0.004790515,1.118604,0.1931765,-0.01075447,1.138065,0.2227441,-0.009152651,1.150096,0.2534583,-0.001750469,1.151196,0.2763401,0.0178498,1.165338,0.2123651,0.02688344,1.185143,0.2393388,0.03132421,1.194815,0.2611063,0.03336893,1.199918,0.2786933,0.0365814,1.155263,0.216868,0.042115,1.185448,0.2460591,0.04106772,1.20068,0.2674845,0.03813407,1.210088,0.2834118,0.04846783,1.144035,0.2218814,0.05807889,1.170132,0.2502668,0.05923384,1.182051,0.2702436,0.05757695,1.188622,0.2850668,0.05724078,1.129215,0.2244931,0.06177308,1.140656,0.2468696,0.05629641,1.144404,0.2617464,0.04866317,1.145045,0.2675295,0.03002693,1.139542,0.2106339,
-0.005106866,1.118764,0.1932641,-0.01104727,1.138209,0.2228593,-0.009422511,1.15023,0.2535871,-0.002031714,1.151335,0.2764738,0.01754305,1.165495,0.2124585,0.02658971,1.185249,0.2394472,0.03105021,1.194907,0.2612078,0.03310789,1.200016,0.2787921,0.03627414,1.155422,0.2169469,0.04181491,1.185586,0.24615,0.04077666,1.200805,0.2675826,0.0378505,1.2102,0.2835124,0.04817009,1.144198,0.2219385,0.05776893,1.17027,0.2503473,0.05891143,1.182167,0.2703472,0.05722448,1.188698,0.285178,0.05694377,1.129375,0.2245354,0.06139749,1.14072,0.2469389,0.05581068,1.144351,0.2617406,0.04813199,1.144907,0.267356,0.02972108,1.139702,0.210706,
-0.005404323,1.118816,0.1933015,-0.01126155,1.138219,0.2229683,-0.009558544,1.150199,0.2537483,-0.002175868,1.151268,0.2766436,0.01730502,1.16552,0.2124882,0.02639537,1.18523,0.2394857,0.03089187,1.194864,0.261248,0.03297748,1.199966,0.2788357,0.03602366,1.155429,0.2169622,0.0415953,1.185574,0.2461881,0.04057574,1.200775,0.2676459,0.03765914,1.210146,0.2835951,0.04791668,1.144193,0.2219346,0.05752146,1.170234,0.2503731,0.05865897,1.182104,0.2704099,0.05694327,1.188591,0.2852678,0.05667688,1.129356,0.2245187,0.06110273,1.140648,0.2469371,0.05548698,1.144244,0.2616949,0.0477865,1.144774,0.2672432,0.02945717,1.139714,0.2107188,
